,Unnamed: 0,Title,O*NET-SOC Code,Weighted_Labelscore,Sum_Importance_Scores,Absolute_AGI_Importance_Score,Absolute_Non_AGI_Importance_Score,Augmentation_Score,A0,A1,A2,A3,A4,P,Augmentation Rank,Automation Score,Automation Rank,AII,AII Rank,Auto-AII Rank-Diff,Aug-AII Rank-Diff
600,408,Nurse Practitioners,29-1171.00,78.3925,122.31,108.84,13.47,0.1960027623749325,2,0,3,21,0,1,636,0.6409328754803368,274,0.037037037037037,601,327,-35
601,198,Soil and Plant Scientists,19-1013.00,57.76,90.78,82.94,7.84,0.1578082604551161,1,0,7,16,2,1,680,0.6362634941617096,283,0.037037037037037,602,319,-78
602,356,Coaches and Scouts,27-2022.00,67.8325,109.03,100.88,8.15,0.1383249920090707,1,1,9,12,3,1,697,0.6221452811152893,311,0.037037037037037,603,292,-94
603,32,"Education Administrators, Postsecondary",11-9033.00,72.6,99.83,95.76,4.07,0.0782143427258172,0,0,3,19,4,1,778,0.7272363017129119,113,0.037037037037037,604,491,-174
604,50,Regulatory Affairs Managers,11-9199.01,75.4725,104.41,100.63,3.78,0.0697854810683362,0,0,0,26,0,1,787,0.7228474284072407,121,0.037037037037037,605,484,-182
605,267,Community Health Workers,21-1094.00,46.3275,104.37,82.60000000000001,21.77,0.3301544118275492,5,3,12,6,1,1,450,0.4438775510204081,558,0.0357142857142857,606,48,156
606,530,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",37-1012.00,65.8275,108.04,91.65,16.39,0.2573785011954792,3,1,3,18,2,1,557,0.6092882265827471,329,0.0357142857142857,607,278,50
607,35,Food Service Managers,11-9051.00,72.1775,116.87,103.48,13.39,0.2028901226303854,2,2,7,10,6,1,626,0.617587918199709,317,0.0357142857142857,608,291,-18
608,595,"Bookkeeping, Accounting, and Auditing Clerks",43-3031.00,100.685,120.24,115.63,4.61,0.0737400642272785,0,0,2,10,15,1,784,0.8373669328010644,15,0.0357142857142857,609,594,-175
609,590,First-Line Supervisors of Office and Administrative Support Workers,43-1011.00,77.58500000000001,105.74,103.36,2.38,0.0440028535685115,0,0,4,19,4,1,811,0.7337336864006053,101,0.0357142857142857,610,509,-201
610,743,Home Appliance Repairers,49-9031.00,35.455,118.01,61.2,56.81,0.4993080711736011,13,6,2,4,3,1,26,0.3004406406236759,756,0.0344827586206896,611,-145,585
611,648,Fishing and Hunting Workers,45-3031.00,33.17,121.81,54.6,67.21,0.4946416103529851,15,4,0,9,0,1,76,0.272309334209014,784,0.0344827586206896,612,-172,536
612,88,Accountants and Auditors,13-2011.00,92.06,107.69,103.19,4.5,0.0800809779235063,0,0,2,7,19,1,776,0.85486117559662,10,0.0344827586206896,613,603,-163
613,294,"Psychology Teachers, Postsecondary",25-1066.00,73.135,106.02,102.27,3.75,0.0682391988698036,0,2,7,13,6,1,791,0.6898226749669875,185,0.0344827586206896,614,429,-177
614,489,First-Line Supervisors of Firefighting and Prevention Workers,33-1021.00,60.31,107.99,86.96,21.03,0.3136329746109279,4,2,3,19,1,1,474,0.5584776368182239,404,0.0333333333333333,615,211,141
615,496,Detectives and Criminal Investigators,33-3021.00,76.1175,130.8,108.52,22.28,0.2826438103788495,4,1,4,19,1,1,520,0.5819380733944954,370,0.0333333333333333,616,246,96
616,567,Residential Advisors,39-9041.00,63.895,114.78,100.19,14.59,0.221910178797315,3,1,13,9,3,1,607,0.5566736365220422,407,0.0333333333333333,617,210,10
617,206,Conservation Scientists,19-1031.00,75.41,116.03,104.35,11.68,0.1810609135765968,2,0,5,20,2,1,644,0.6499181246229423,261,0.0333333333333333,618,357,-26
618,405,Clinical Nurse Specialists,29-1141.04,76.8125,121.84,109.63,12.21,0.1803413403108993,2,1,4,21,1,1,646,0.6304374589625739,299,0.0333333333333333,619,320,-27
619,364,"News Analysts, Reporters, and Journalists",27-3023.00,84.3675,122.65,115.35,7.3,0.1119529004227706,1,1,3,21,3,1,726,0.6878719934773747,188,0.0333333333333333,620,432,-106
620,602,"Court, Municipal, and License Clerks",43-4031.00,85.0525,120.96,116.42,4.54,0.0722486750615882,0,0,4,23,2,1,785,0.703145667989418,160,0.0333333333333333,621,461,-164
621,351,Producers and Directors,27-2012.00,79.1625,106.77,102.92,3.85,0.069517159326081,0,0,4,19,6,1,788,0.7414301770160157,89,0.0333333333333333,622,533,-166
622,96,Financial Risk Specialists,13-2054.00,23.25,30.0,29.0,1.0,0.0644444444444445,0,0,1,21,7,1,798,0.775,51,0.0333333333333333,623,572,-175
623,326,Self-Enrichment Teachers,25-3021.00,72.815,112.79,109.3,3.49,0.0599700472836557,0,1,15,5,8,1,804,0.6455802819398883,264,0.0333333333333333,624,360,-180
624,4,Advertising and Promotions Managers,11-2011.00,67.205,86.53,84.53,2.0,0.0451582863245036,1,0,4,16,8,1,810,0.776667051889518,48,0.0333333333333333,625,577,-185
625,335,Instructional Coordinators,25-9031.00,45.35,67.0,66.0,1.0,0.029405212742259,0,1,8,16,4,1,813,0.676865671641791,203,0.0333333333333333,626,423,-187
626,99,Loan Officers,13-2072.00,59.885,80.8,79.8,1.0,0.024446132732085,0,0,3,23,3,1,814,0.7411509900990099,90,0.0333333333333333,627,537,-187
627,333,Library Technicians,25-4031.00,66.045,113.78,100.04,13.74,0.2123530742007631,3,5,8,5,9,1,617,0.5804622956582879,374,0.032258064516129,628,254,11
628,316,"Career/Technical Education Teachers, Middle School",25-2023.00,62.2125,126.08,114.57,11.51,0.1659143049735563,2,3,18,6,1,1,665,0.4934367068527919,487,0.032258064516129,629,142,-36
629,317,"Secondary School Teachers, Except Special and Career/Technical Education",25-2031.00,54.6,117.88,107.57,10.31,0.1596245093012409,2,3,22,4,0,1,678,0.4631828978622328,535,0.03125,630,95,-48
630,318,"Career/Technical Education Teachers, Secondary School",25-2032.00,67.78999999999999,129.18,117.72,11.46,0.1616867033739635,2,3,17,8,2,1,674,0.5247716364762346,451,0.0303030303030303,631,180,-43
631,580,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",41-4011.00,87.465,124.04,119.84,4.2,0.065427084978777,0,1,10,11,10,1,796,0.7051354401805869,158,0.0303030303030303,632,474,-164
632,315,"Middle School Teachers, Except Special and Career/Technical Education",25-2022.00,63.65,133.06,118.27,14.79,0.1975958086691577,3,3,20,8,0,1,633,0.478355629039531,510,0.0285714285714285,633,123,0
633,257,"Educational, Guidance, and Career Counselors and Advisors",21-1012.00,73.1325,133.59,125.36,8.23,0.1156221163996562,1,4,17,9,3,1,719,0.5474399281383336,424,0.0285714285714285,634,210,-85
634,319,"Special Education Teachers, Preschool",25-2051.00,66.0525,152.8,135.74,17.060000000000002,0.1983673350511225,3,6,22,4,0,1,631,0.4322807591623036,577,0.0277777777777777,635,58,4
635,313,"Kindergarten Teachers, Except Special Education",25-2012.00,62.6475,154.42,116.35,38.07,0.3715114162833426,8,4,17,6,1,1,395,0.4056955057635021,623,0.027027027027027,636,13,241
636,325,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",25-3011.00,77.11,136.06,128.5,7.56,0.104952789394844,1,3,18,11,3,1,733,0.5667352638541819,388,0.027027027027027,637,249,-96
637,314,"Elementary School Teachers, Except Special Education",25-2021.00,79.46,157.15,145.04,12.11,0.142243738870343,2,3,23,8,1,1,692,0.505631562201718,469,0.0263157894736842,638,169,-54
638,322,"Special Education Teachers, Middle School",25-2057.00,74.9975,159.75,144.95,14.8,0.1681234127071593,3,4,26,6,0,1,663,0.4694679186228482,520,0.025,639,119,-24
639,323,"Special Education Teachers, Secondary School",25-2058.00,77.8,156.82,145.91,10.91,0.129460388113904,2,1,31,4,1,1,709,0.4961101900267823,480,0.025,640,160,-69
640,550,Crematory Operators,39-4012.00,4.0,12.0,6.0,6.0,0.5,6,1,0,5,0,0,2,0.3333333333333333,712,0.0,641,-71,639
641,865,"Stone Cutters and Carvers, Manufacturing",51-9195.03,15.7875,63.06,31.29,31.77,0.4999710302634164,8,2,4,2,0,0,6,0.2503568030447193,807,0.0,642,-165,636
642,894,Sailors and Marine Oilers,53-5011.00,33.5525,105.34,53.39,51.95,0.4999065652645053,14,3,2,8,1,0,9,0.3185162331498006,728,0.0,643,-85,634
643,673,"Insulation Workers, Floor, Ceiling, and Wall",47-2131.00,6.655,37.54,19.13,18.41,0.4998160725877479,5,3,2,0,0,0,10,0.1772775705913692,866,0.0,644,-222,634
644,670,Tapers,47-2082.00,10.6025,64.27,31.51,32.76,0.4998108643350998,8,6,1,1,0,0,12,0.1649681033141434,873,0.0,645,-228,633
645,553,Barbers,39-5011.00,19.825,70.71,36.08,34.63,0.4997897459673276,9,4,2,0,3,0,14,0.2803705275067176,775,0.0,646,-129,632
646,772,Timing Device Assemblers and Adjusters,51-2061.00,15.78,70.28999999999999,37.31,32.98,0.4981026008118997,8,5,3,0,1,0,41,0.224498506188647,833,0.0,647,-186,606
647,551,Funeral Attendants,39-4021.00,25.055,101.08,53.99,47.09,0.4976700976505579,11,7,2,3,1,0,49,0.2478729719034428,811,0.0,648,-163,599
648,350,Actors,27-2011.00,23.525,70.75,32.79,37.96,0.4973300802856821,10,1,2,1,4,0,50,0.3325088339222614,714,0.0,649,-65,599
649,794,Foundry Mold and Coremakers,51-4071.00,19.14,58.38,31.48,26.9,0.4969226791522296,6,2,0,5,0,0,53,0.3278520041109969,720,0.0,650,-70,597
650,697,Highway Maintenance Workers,47-4051.00,23.815,74.03,34.07,39.96,0.496834917059319,10,0,2,7,0,0,54,0.3216939078751857,727,0.0,651,-76,597
651,686,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",47-3011.00,10.0975,59.75,32.26,27.49,0.4968133751159819,7,6,2,0,0,0,55,0.1689958158995816,870,0.0,652,-218,597
652,775,Butchers and Meat Cutters,51-3021.00,17.939999999999998,47.27,25.58,21.69,0.4966139138578397,5,1,0,4,1,0,57,0.3795218954939708,659,0.0,653,-6,596
653,821,Cabinetmakers and Bench Carpenters,51-7011.00,20.92,82.72,37.75,44.97,0.4961908914601798,11,1,5,3,0,0,59,0.2529013539651837,804,0.0,654,-150,595
654,822,Furniture Finishers,51-7021.00,21.9275,88.28,40.24,48.04,0.4960966763699717,12,3,3,3,1,0,61,0.2483858178522882,809,0.0,655,-154,594
655,563,Childcare Workers,39-9011.00,22.57,99.45,45.23,54.22,0.4959141745158958,13,3,5,3,0,0,62,0.2269482151835093,829,0.0,656,-173,594
656,708,Continuous Mining Machine Operators,47-5041.00,20.405,65.4,29.64,35.76,0.4956215806750275,8,1,0,6,0,0,65,0.3120030581039755,736,0.0,657,-79,592
657,355,Athletes and Sports Competitors,27-2021.00,8.72,35.38,19.44,15.94,0.4951068285186656,4,2,2,1,0,0,70,0.2464669304691916,812,0.0,658,-154,588
658,589,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",41-9091.00,9.625,47.95,20.76,27.19,0.4910088606810405,7,2,2,1,0,0,93,0.2007299270072992,850,0.0,659,-191,566
659,709,"Roof Bolters, Mining",47-5043.00,22.7725,67.03,38.28,28.75,0.4898931140071038,6,2,1,5,0,0,103,0.339735939131732,704,0.0,660,-44,557
660,554,"Hairdressers, Hairstylists, and Cosmetologists",39-5012.00,20.5325,91.02,38.86,52.16,0.4893242197935349,13,3,4,0,2,0,108,0.2255822896066798,831,0.0,661,-170,553
661,731,Farm Equipment Mechanics and Service Technicians,49-3041.00,16.657500000000002,58.12,33.39,24.73,0.4888991923585016,6,3,2,3,0,0,112,0.2866052993805919,767,0.0,662,-105,550
662,647,"Farmworkers, Farm, Ranch, and Aquacultural Animals",45-2093.00,21.5025,77.38,32.879999999999995,44.5,0.488724785577495,11,1,2,4,1,0,115,0.2778818816231584,778,0.0,663,-115,548
663,733,Rail Car Repairers,49-3043.00,23.9225,72.52,42.01,30.51,0.4874266763696281,9,1,6,4,0,0,122,0.3298745173745174,718,0.0,664,-54,542
664,739,Tire Repairers and Changers,49-3093.00,25.22,100.09,41.91,58.18,0.4867881470369344,14,3,2,3,2,0,127,0.2519732240983115,806,0.0,665,-141,538
665,499,Fish and Game Wardens,33-3031.00,40.43,91.84,53.81,38.03,0.4852388480116912,10,0,1,12,1,0,131,0.44022212543554,566,0.0,666,100,535
666,776,"Meat, Poultry, and Fish Cutters and Trimmers",51-3022.00,22.3275,50.76,29.77,20.99,0.4850405437041755,5,0,0,7,0,0,133,0.4398640661938534,567,0.0,667,100,534
667,737,Bicycle Repairers,49-3091.00,18.0975,59.81,35.08,24.73,0.4850271973940999,6,4,1,2,1,0,134,0.3025831800702223,752,0.0,668,-84,534
668,564,Nannies,39-9011.01,16.619999999999997,83.21,33.57,49.64,0.4813512076228784,11,2,4,2,0,0,143,0.1997356087008772,851,0.0,669,-182,526
669,555,"Makeup Artists, Theatrical and Performance",39-5091.00,28.96,94.38,56.47,37.91,0.480664028285828,9,4,5,3,1,0,146,0.3068446704810341,744,0.0,670,-74,524
670,728,Automotive Glass Installers and Repairers,49-3022.00,14.61,76.22,30.31,45.91,0.4790549543054428,11,3,2,2,0,0,151,0.1916819732353712,859,0.0,671,-188,520
671,738,Recreational Vehicle Service Technicians,49-3092.00,22.905,69.11,41.66,27.45,0.4788613925306733,7,1,6,3,0,0,152,0.3314281580089712,715,0.0,672,-43,520
672,689,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",47-3014.00,8.629999999999999,38.83,23.49,15.34,0.4779732490834636,4,5,1,1,0,0,159,0.2222508369817151,835,0.0,673,-162,514
673,448,Paramedics,29-2043.00,3.0,13.0,5.0,8.0,0.4733727810650887,8,2,0,2,1,0,173,0.2307692307692307,826,0.0,674,-152,501
674,504,Animal Control Workers,33-9011.00,26.06,70.09,43.43,26.66,0.4713764161240543,6,2,2,6,0,0,181,0.3718076758453417,667,0.0,675,8,494
675,502,Customs and Border Protection Officers,33-3051.04,21.7725,46.58,29.03,17.55,0.46962929928814,4,0,0,7,0,0,186,0.4674216401889223,526,0.0,676,150,490
676,848,Jewelers and Precious Stone and Metal Workers,51-9071.00,51.91,115.14,71.8,43.34,0.4694516789930825,11,1,3,12,3,0,187,0.4508424526663192,548,0.0,677,129,490
677,713,Helpers--Extraction Workers,47-5081.00,9.1025,53.91,20.29,33.62,0.4694302674259997,9,3,0,2,0,0,188,0.1688462251901316,871,0.0,678,-193,490
678,658,Carpenters,47-2031.00,15.485,110.42,41.28,69.14,0.4681699923569886,19,7,1,2,0,0,193,0.1402372758558232,883,0.0,679,-204,486
679,672,Glaziers,47-2121.00,10.845,104.7,39.01,65.69,0.4675325416959722,17,9,1,0,0,0,198,0.1035816618911174,901,0.0,680,-221,482
680,687,Helpers--Carpenters,47-3012.00,21.7175,65.82,41.47,24.35,0.4661731335268759,7,3,4,4,0,0,202,0.32995290185354,717,0.0,681,-36,479
681,914,Recycling and Reclamation Workers,53-7062.04,24.47,55.9,35.31,20.59,0.4653293480243599,5,0,2,7,0,0,205,0.4377459749552773,570,0.0,682,112,477
682,771,Fiberglass Laminators and Fabricators,51-2051.00,25.65,66.75,42.17,24.58,0.4652784468852137,6,3,1,5,1,0,206,0.3842696629213483,657,0.0,683,26,477
683,531,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",37-2011.00,22.380000000000003,77.63,49.25,28.38,0.4638626975840318,8,6,3,4,0,0,211,0.2882906093005282,765,0.0,684,-81,473
684,677,Pipelayers,47-2151.00,11.2875,57.59,20.61,36.98,0.4596007589802364,9,0,4,1,0,0,221,0.1959975690223997,855,0.0,685,-170,464
685,881,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",53-3011.00,15.4825,44.96,28.92,16.04,0.4589655019566623,4,3,1,2,1,0,222,0.3443616548042704,694,0.0,686,-8,464
686,885,"Bus Drivers, School",53-3051.00,34.185,76.0,48.89,27.11,0.4589362534626039,6,1,3,4,3,0,223,0.4498026315789474,551,0.0,687,136,464
687,533,Pest Control Workers,37-2021.00,19.035,50.65,32.7,17.95,0.457597140432034,5,2,1,5,0,0,227,0.3758144126357354,664,0.0,688,24,461
688,660,"Floor Layers, Except Carpet, Wood, and Hard Tiles",47-2042.00,6.8725,54.87,19.33,35.54,0.4563618718186355,9,3,2,0,0,0,233,0.1252505923090942,889,0.0,689,-200,456
689,468,Home Health Aides,31-1121.00,13.5725,59.3,20.75,38.55,0.4549493955620518,10,0,2,3,0,0,237,0.2288785834738617,828,0.0,690,-138,453
690,517,"Cooks, Private Household",35-2013.00,19.7,53.09,34.54,18.55,0.4546432966675289,5,2,4,0,2,0,238,0.3710679977396873,668,0.0,691,23,453
691,823,"Model Makers, Wood",51-7031.00,15.9425,55.33,36.11,19.22,0.453408363711231,5,3,5,1,0,0,241,0.2881348273992409,766,0.0,692,-74,451
692,752,Musical Instrument Repairers and Tuners,49-9063.00,18.905,94.9,32.79,62.11,0.4522728489086731,16,2,2,3,1,0,244,0.1992096944151739,852,0.0,693,-159,449
693,389,Podiatrists,29-1081.00,21.6775,46.54,30.49,16.05,0.4518660355472805,4,0,1,6,0,0,246,0.4657821229050279,531,0.0,694,163,448
694,584,Models,41-9012.00,17.575,36.15,23.73,12.42,0.4510583495463233,4,1,2,0,3,0,249,0.4861687413554633,500,0.0,695,195,446
695,521,Bartenders,35-3011.00,35.185,85.54,56.22,29.32,0.4505534412060661,7,3,1,8,1,0,251,0.4113280336684592,612,0.0,696,84,445
696,556,Manicurists and Pedicurists,39-5092.00,14.55,74.66,25.41,49.25,0.4490192130209858,12,3,0,1,2,0,255,0.1948834717385481,856,0.0,697,-159,442
697,711,"Rock Splitters, Quarry",47-5051.00,8.43,33.11,11.24,21.87,0.448463114221369,6,0,0,3,0,0,258,0.254605859257022,801,0.0,698,-103,440
698,674,"Insulation Workers, Mechanical",47-2132.00,4.2775,38.88,12.85,26.03,0.4425422900895867,6,2,1,0,0,0,278,0.1100180041152263,897,0.0,699,-198,421
699,474,Occupational Therapy Aides,31-2012.00,22.185,60.05,40.3,19.75,0.4414445081499528,5,2,5,2,1,0,283,0.3694421315570358,670,0.0,700,30,417
700,699,Septic Tank Servicers and Sewer Pipe Cleaners,47-4071.00,10.5575,79.88,26.21,53.67,0.4409125894650687,15,5,0,2,0,0,284,0.1321670005007511,885,0.0,701,-184,417
701,381,Oral and Maxillofacial Surgeons,29-1022.00,13.7475,56.3,18.33,37.97,0.4391534187885881,10,0,0,4,0,0,287,0.2441829484902309,815,0.0,702,-113,415
702,688,Helpers--Electricians,47-3013.00,15.2975,91.52,29.55,61.97,0.4372571846040758,17,2,3,3,0,0,292,0.167149256993007,872,0.0,703,-169,411
703,652,Log Graders and Scalers,45-4023.00,19.7175,51.31,35.010000000000005,16.3,0.4335165496955786,4,1,4,3,0,0,302,0.3842818164100565,656,0.0,704,48,402
704,727,Automotive Body and Related Repairers,49-3021.00,16.0325,101.53,31.65,69.88,0.4291092080588836,17,3,2,3,0,0,313,0.1579089924160346,877,0.0,705,-172,392
705,824,"Patternmakers, Wood",51-7032.00,28.78,82.02,56.73,25.29,0.426532451360285,6,5,5,2,2,0,319,0.3508900268227262,688,0.0,706,18,387
706,884,Light Truck Drivers,53-3033.00,20.0575,57.33,39.73,17.6,0.4254978255127765,4,3,3,3,0,0,320,0.3498604570033142,690,0.0,707,17,387
707,747,"Refractory Materials Repairers, Except Brickmasons",49-9045.00,4.395,37.46,11.16,26.3,0.4183255518824992,7,2,0,1,0,0,330,0.1173251468232781,892,0.0,708,-184,378
708,675,"Painters, Construction and Maintenance",47-2141.00,17.8275,63.49,44.83,18.66,0.4150493325432195,5,6,4,2,0,0,333,0.2807922507481493,774,0.0,709,-65,376
709,900,Automotive and Watercraft Service Attendants,53-6031.00,22.1,55.04,39.01,16.03,0.4128408065804152,4,4,2,1,3,0,338,0.4015261627906977,629,0.0,710,81,372
710,477,Massage Therapists,31-9011.00,9.8475,55.51,16.03,39.48,0.4107695170064672,10,1,1,1,1,0,339,0.1774004683840749,865,0.0,711,-154,372
711,656,Brickmasons and Blockmasons,47-2021.00,11.15,55.13,15.92,39.21,0.4107654585147078,10,1,1,0,2,0,340,0.2022492290948666,849,0.0,712,-137,372
712,808,"Pressers, Textile, Garment, and Related Materials",51-6021.00,42.8875,118.68,84.48,34.2,0.4102559908232213,8,7,5,8,0,0,341,0.361370913380519,679,0.0,713,34,372
713,519,"Cooks, Short Order",35-2015.00,17.325,47.79,34.09,13.7,0.4089813489222154,3,2,4,1,1,0,343,0.3625235404896422,677,0.0,714,37,371
714,710,"Loading and Moving Machine Operators, Underground Mining",47-5044.00,45.8875,100.78,72.14,28.64,0.4068463641859028,7,4,1,13,0,0,346,0.4553234768803334,543,0.0,715,172,369
715,740,Mechanical Door Repairers,49-9011.00,13.23,92.58,26.200000000000003,66.38,0.4058206874009137,18,3,2,1,1,0,347,0.1429034348671419,882,0.0,716,-166,369
716,469,Personal Care Aides,31-1122.00,16.3325,47.71,34.25,13.46,0.405057612230604,3,3,3,2,0,0,348,0.3423286522741563,700,0.0,717,17,369
717,669,Drywall and Ceiling Tile Installers,47-2081.00,8.43,92.72,25.89,66.83,0.4025192560231254,19,5,2,0,0,0,351,0.0909188955996548,909,0.0,718,-191,367
718,552,"Morticians, Undertakers, and Funeral Arrangers",39-4031.00,41.19,94.12,68.18,25.94,0.3992943153471736,6,4,3,7,2,0,357,0.4376328091797705,571,0.0,719,148,362
719,312,"Preschool Teachers, Except Special Education",25-2011.00,48.815,142.63,104.05,38.58,0.3946503925325961,9,6,16,3,0,0,364,0.3422491761901423,701,0.0,720,19,356
720,659,Carpet Installers,47-2041.00,6.1525,66.57,16.57,50.0,0.3739085486483565,12,2,2,0,0,0,391,0.0924215111912272,906,0.0,721,-185,330
721,700,Segmental Pavers,47-4091.00,4.895,47.64,11.37,36.27,0.3634080223845086,9,1,2,0,0,0,402,0.1027497900923593,902,0.0,722,-180,320
722,735,Motorcycle Mechanics,49-3052.00,6.637499999999999,56.79,13.38,43.41,0.3601904198999344,10,1,1,1,0,0,405,0.116877971473851,893,0.0,723,-170,318
723,854,"Painting, Coating, and Decorating Workers",51-9123.00,11.555,37.94,29.2,8.739999999999998,0.3545925661832112,2,4,2,1,0,0,416,0.3045598313125988,747,0.0,724,-23,308
724,749,Telecommunications Line Installers and Repairers,49-9052.00,6.2250000000000005,73.10000000000001,16.5,56.6,0.3495389820739164,15,3,0,1,0,0,421,0.08515731874145,911,0.0,725,-186,304
725,491,Firefighters,33-2011.00,14.8525,120.66,26.99,93.67,0.347301579530165,23,3,0,3,1,0,424,0.1230938173379744,890,0.0,726,-164,302
726,430,Pediatric Surgeons,29-1243.00,10.0,18.0,14.0,4.0,0.345679012345679,4,0,2,12,0,0,425,0.5555555555555556,408,0.0,727,319,302
727,760,Riggers,49-9096.00,7.507499999999999,58.06,12.33,45.73,0.3345339593699556,11,1,0,2,0,0,440,0.1293058904581467,887,0.0,728,-159,288
728,566,Recreation Workers,39-9032.00,46.3425,94.75,74.63,20.12,0.3345129816695791,5,0,12,5,2,0,441,0.4891029023746702,497,0.0,729,232,288
729,535,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",37-3012.00,17.3425,40.29,32.07,8.22,0.3247926841641584,2,3,1,4,0,0,456,0.4304417969719534,583,0.0,730,147,274
730,690,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",47-3015.00,5.8125,56.08,11.42,44.66,0.3243387274344169,12,1,1,1,0,0,459,0.1036465763195435,900,0.0,731,-169,272
731,331,Museum Technicians and Conservators,25-4013.00,44.6675,91.29,72.78,18.51,0.3232972805496072,5,1,10,6,2,0,461,0.4892923649906889,494,0.0,732,238,271
732,492,Fire Inspectors and Investigators,33-2021.00,69.2275,129.97,103.77,26.2,0.3218969530489068,6,2,5,16,1,0,462,0.5326421481880435,443,0.0,733,290,271
733,429,"Orthopedic Surgeons, Except Pediatric",29-1242.00,8.25,15.0,12.0,3.0,0.3199999999999998,3,1,1,10,0,0,465,0.55,419,0.0,734,315,269
734,345,Floral Designers,27-1023.00,25.545,62.24,50.21,12.03,0.3118506663814011,3,5,4,1,2,0,477,0.4104273778920309,614,0.0,735,121,258
735,549,Embalmers,39-4011.00,12.1175,113.8,21.83,91.97,0.3100597508656078,21,2,0,3,0,0,481,0.1064806678383128,898,0.0,736,-162,255
736,867,"Potters, Manufacturing",51-9195.05,45.1725,96.29,78.36,17.93,0.3030695744297464,4,6,3,8,2,0,495,0.4691297123273444,521,0.0,737,216,242
737,882,Driver/Sales Workers,53-3031.00,21.0625,42.69,34.75,7.94,0.3027979965936802,2,2,2,4,1,0,496,0.4933825251815413,488,0.0,738,250,242
738,358,Dancers,27-2031.00,3.315,55.92,10.37,45.55,0.3021084049152582,11,2,1,0,0,0,498,0.0592811158798283,916,0.0,739,-177,241
739,626,"Shipping, Receiving, and Inventory Clerks",43-5071.00,26.13,43.11,35.18,7.93,0.3002223170312861,2,1,2,2,4,0,501,0.6061238691718859,335,0.0,740,405,239
740,785,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51-4032.00,31.19,71.45,58.510000000000005,12.94,0.2966128104185959,3,3,6,5,0,0,504,0.4365290412876137,572,0.0,741,169,237
741,766,"Coil Winders, Tapers, and Finishers",51-2021.00,20.4325,46.11,37.99,8.120000000000001,0.290178394841976,2,4,1,3,1,0,511,0.4431251355454348,562,0.0,742,180,231
742,664,Terrazzo Workers and Finishers,47-2053.00,9.67,98.57,17.09,81.48,0.2866378684602415,22,1,1,2,0,0,514,0.0981028710561022,904,0.0,743,-161,229
743,324,Adapted Physical Education Specialists,25-2059.01,38.3875,84.49,70.23,14.26,0.280583138888191,3,3,9,4,1,0,526,0.4543437093147118,544,0.0,744,200,218
744,761,Signal and Track Switch Repairers,49-9097.00,4.785,47.44,7.859999999999999,39.58,0.2764642441752998,10,1,0,0,1,0,533,0.1008642495784148,903,0.0,745,-158,212
745,638,"Office Machine Operators, Except Computer",43-9071.00,31.765,71.88,60.13,11.75,0.2734909307511528,3,7,4,0,4,0,536,0.4419170840289371,563,0.0,746,183,210
746,209,Foresters,19-1032.00,45.87,82.24,69.01,13.23,0.2699825307252946,4,1,7,12,1,0,540,0.5577577821011673,406,0.0,747,341,207
747,66,Coroners,13-1041.06,55.44,91.85,77.1,14.75,0.269598873219069,3,0,2,15,0,0,542,0.6035928143712574,340,0.0,748,408,206
748,681,Reinforcing Iron and Rebar Workers,47-2171.00,2.18,28.16,4.36,23.8,0.2617147146177685,6,0,1,0,0,0,551,0.0774147727272727,912,0.0,749,-163,198
749,782,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",51-4022.00,25.34,54.23,46.09,8.14,0.255141967257631,2,4,1,6,0,0,561,0.4672690392771529,527,0.0,750,223,189
750,661,Floor Sanders and Finishers,47-2043.00,1.145,30.63,4.58,26.05,0.2543368028608919,6,1,0,0,0,0,562,0.0373816519751877,919,0.0,751,-168,189
751,427,Sports Medicine Physicians,29-1229.06,63.575,104.06,88.65,15.41,0.2523153842150158,4,1,1,21,0,0,564,0.6109456083029022,327,0.0,752,425,188
752,565,Exercise Trainers and Group Fitness Instructors,39-9031.00,33.7975,78.5,67.11,11.39,0.2480856505334903,3,5,6,6,0,0,577,0.4305414012738853,582,0.0,753,171,176
753,759,Manufactured Building and Mobile Home Installers,49-9095.00,4.6850000000000005,52.89,7.5,45.39,0.2433908838290324,12,0,1,1,0,0,581,0.0885800718472301,910,0.0,754,-156,173
754,208,Park Naturalists,19-1031.03,39.2725,72.24,62.15,10.09,0.2403293546551486,3,3,6,3,5,0,585,0.543639258028793,430,0.0,755,325,170
755,536,Tree Trimmers and Pruners,37-3013.00,7.0825000000000005,91.52,12.12,79.4,0.2297846930167731,21,1,1,0,1,0,594,0.0773874562937063,913,0.0,756,-157,162
